Date,USD_VND,Price,Change %,Lag_1,Lag_5,ROC_5,Volatility_1_Week,DXY,US_Bond_10Y,US_Fed_Rate,VN_CPI,Month,DayOfWeek
2023-08-18,23805.0,23805.0,-0.19,23850.0,23750.0,0.2315789473684271,72.14568594171487,120.4321,4.26,5.33,,8,4
2023-08-21,23805.0,23805.0,0.0,23805.0,23815.0,-0.0419903422212875,74.29670248403058,120.4627,4.34,5.33,,8,0
2023-08-22,23920.0,23920.0,0.48,23805.0,23965.0,-0.18777383684539517,61.907188597129455,120.3554,4.34,5.33,,8,1
2023-08-23,23985.0,23985.0,0.27,23920.0,23935.0,0.2088991017338726,78.31028029576036,120.0307,4.19,5.33,,8,2
2023-08-24,23995.0,23995.0,0.04,23985.0,23850.0,0.607966457023057,93.11283477588123,120.2354,4.23,5.33,,8,3
2023-08-25,24024.0,24024.0,0.12,23995.0,23805.0,0.919974795211087,87.4110976936028,120.5137,4.25,5.33,,8,4
2023-08-28,24080.0,24080.0,0.23,24024.0,23805.0,1.1552194917034297,58.35837557712366,120.3155,4.2,5.33,,8,0
2023-08-29,24180.0,24180.0,0.42,24080.0,23920.0,1.0869565217391353,80.1355102311121,120.2669,4.12,5.33,,8,1
2023-08-30,24110.0,24110.0,-0.29,24180.0,23985.0,0.5211590577444136,72.86425735572067,119.7937,4.12,5.33,,8,2
2023-08-31,24060.0,24060.0,-0.21,24110.0,23995.0,0.2708897687018208,58.84895920915428,120.225,4.09,5.33,,8,3
2023-09-01,24060.0,24060.0,0.0,24060.0,24024.0,0.14985014985013922,50.1996015920517,120.759,4.18,5.33,,9,4
2023-09-04,24060.0,24060.0,0.0,24060.0,24080.0,-0.08305647840531893,52.725705305863094,120.759,4.18,5.33,,9,0
2023-09-05,24050.0,24050.0,-0.04,24060.0,24180.0,-0.5376344086021501,23.87467277264172,121.4345,4.27,5.33,,9,1
2023-09-06,24055.0,24055.0,0.02,24050.0,24110.0,-0.22812111157196613,4.472135955080063,121.8671,4.3,5.33,,9,2
2023-09-07,24060.0,24060.0,0.02,24055.0,24060.0,0.0,4.472135955080063,121.9528,4.27,5.33,,9,3
2023-09-08,24055.0,24055.0,-0.02,24060.0,24060.0,-0.020781379883627604,4.183300132756418,121.9475,4.26,5.33,,9,4
2023-09-11,24075.0,24075.0,0.08,24055.0,24060.0,0.06234413965087171,9.617692030873096,121.3386,4.29,5.33,,9,0
2023-09-12,24100.0,24100.0,0.1,24075.0,24050.0,0.20790020790020236,19.17028951269959,121.2913,4.27,5.33,,9,1
2023-09-13,24155.0,24155.0,0.23,24100.0,24055.0,0.4157139887757122,40.83503397819965,121.0549,4.25,5.33,,9,2
2023-09-14,24220.0,24220.0,0.27,24155.0,24060.0,0.6650041562759723,66.83935966180945,121.2395,4.29,5.33,,9,3
2023-09-15,24250.0,24250.0,0.12,24220.0,24055.0,0.8106422781126499,75.08328708841083,121.199,4.33,5.33,,9,4
2023-09-18,24370.0,24370.0,0.49,24250.0,24075.0,1.2253374870197398,102.49390225765003,121.1938,4.32,5.33,,9,0
2023-09-19,24370.0,24370.0,0.0,24370.0,24100.0,1.120331950207465,94.97368056467391,121.1645,4.37,5.33,,9,1
2023-09-20,24270.0,24270.0,-0.41,24370.0,24155.0,0.47609190643758126,69.85699678629707,120.9648,4.35,5.33,,9,2
2023-09-21,24310.0,24310.0,0.16,24270.0,24220.0,0.37159372419488523,55.49774770205292,121.5528,4.49,5.33,,9,3
2023-09-22,24360.0,24360.0,0.21,24310.0,24250.0,0.4536082474226877,44.49719092258207,121.5306,4.44,5.33,,9,4
2023-09-25,24380.0,24380.0,0.08,24360.0,24370.0,0.04103405826836326,46.58325879541619,122.1143,4.55,5.33,,9,0
2023-09-26,24380.0,24380.0,0.0,24380.0,24370.0,0.04103405826836326,48.47679857417072,122.4742,4.56,5.33,,9,1
2023-09-27,24385.0,24385.0,0.02,24380.0,24270.0,0.4738360115368767,31.144823004806437,122.9895,4.61,5.33,,9,2
2023-09-28,24385.0,24385.0,0.0,24385.0,24310.0,0.3085150143973703,10.368220676698597,122.5342,4.59,5.33,,9,3
2023-09-29,24280.0,24280.0,-0.43,24385.0,24360.0,-0.3284072249589487,45.907515724559964,122.3077,4.59,5.33,,9,4
2023-10-02,24340.0,24340.0,0.25,24280.0,24380.0,-0.1640689089417502,45.46977017756655,123.0545,4.69,5.33,,10,0
2023-10-03,24385.0,24385.0,0.18,24340.0,24380.0,0.02050861361770906,46.23310502227511,123.7848,4.81,5.33,,10,1
2023-10-04,24420.0,24420.0,0.14,24385.0,24385.0,0.14353085913472174,53.92123885817833,123.5946,4.73,5.33,,10,2
2023-10-05,24380.0,24380.0,-0.16,24420.0,24385.0,-0.020504408447818978,53.432200029576926,123.8993,4.72,5.33,,10,3
2023-10-06,24360.0,24360.0,-0.08,24380.0,24280.0,0.32948929159801743,29.916550603315223,123.3563,4.78,5.33,,10,4
2023-10-09,24370.0,24370.0,0.04,24360.0,24340.0,0.12325390304026573,22.803508501998554,123.3563,4.78,5.33,,10,0
2023-10-10,24390.0,24390.0,0.08,24370.0,24385.0,0.020504408447807876,23.02172886645832,122.9282,4.66,5.33,,10,1
2023-10-11,24440.0,24440.0,0.21,24390.0,24420.0,0.08190008190007703,31.144823004806437,122.7697,4.58,5.33,,10,2
2023-10-12,24435.0,24435.0,-0.02,24440.0,24380.0,0.22559474979491068,36.81032463862171,123.2101,4.7,5.33,,10,3
2023-10-13,24440.0,24440.0,0.02,24435.0,24360.0,0.3284072249589487,32.78719262152099,123.5954,4.63,5.33,,10,4
2023-10-16,24460.0,24460.0,0.08,24440.0,24370.0,0.36930652441526934,25.884358211103482,123.3185,4.71,5.33,,10,0
2023-10-17,24490.0,24490.0,0.12,24460.0,24390.0,0.41000410004099486,22.803508501998554,123.1202,4.83,5.33,,10,1
2023-10-18,24555.0,24555.0,0.27,24490.0,24440.0,0.4705400981996677,49.16807907576541,123.8148,4.91,5.33,,10,2
2023-10-19,24550.0,24550.0,-0.02,24555.0,24435.0,0.4706363822385873,52.009614495790295,123.798,4.98,5.33,,10,3
2023-10-20,24520.0,24520.0,-0.12,24550.0,24440.0,0.3273322422258529,40.311288741501684,123.612,4.93,5.33,,10,4
2023-10-23,24590.0,24590.0,0.29,24520.0,24460.0,0.5314799672935466,37.815340802387595,123.2846,4.86,5.33,,10,0
2023-10-24,24550.0,24550.0,-0.16,24590.0,24490.0,0.24499795835035698,24.89979919599193,123.6416,4.83,5.33,,10,1
2023-10-25,24560.0,24560.0,0.04,24550.0,24555.0,0.0203624516391665,25.099800796036615,123.7871,4.95,5.33,,10,2
2023-10-26,24590.0,24590.0,0.12,24560.0,24550.0,0.16293279022403517,29.49576240751746,124.0064,4.86,5.33,,10,3
2023-10-27,24570.0,24570.0,-0.08,24590.0,24520.0,0.2039151712887488,17.88854382001845,123.62,4.84,5.33,,10,4
2023-10-30,24558.0,24558.0,-0.05,24570.0,24590.0,-0.13013420089467154,15.388307249360368,123.4076,4.88,5.33,,10,0
2023-10-31,24560.0,24560.0,0.01,24558.0,24550.0,0.04073319755599769,13.371611720384365,123.8364,4.88,5.33,,10,1
2023-11-01,24585.0,24585.0,0.1,24560.0,24560.0,0.10179153094462823,14.449913494576,123.7922,4.77,5.33,,11,2
2023-11-02,24570.0,24570.0,-0.06,24585.0,24590.0,-0.08133387555917526,10.714476188816807,122.8818,4.67,5.33,,11,3
2023-11-03,24520.0,24520.0,-0.2,24570.0,24570.0,-0.20350020350020648,24.07903652559014,121.7564,4.57,5.33,,11,4
2023-11-06,24335.0,24335.0,-0.75,24520.0,24558.0,-0.9080544018242542,102.9198717449682,121.6484,4.67,5.33,,11,0
2023-11-07,24310.0,24310.0,-0.1,24335.0,24560.0,-1.017915309446249,131.69092603517035,122.0777,4.58,5.33,,11,1
2023-11-08,24370.0,24370.0,0.25,24310.0,24585.0,-0.8745169818995313,116.53325705566075,122.0926,4.49,5.33,,11,2
2023-11-09,24340.0,24340.0,-0.12,24370.0,24570.0,-0.9361009361009365,83.81527307120525,122.1281,4.62,5.33,,11,3
2023-11-10,24315.0,24315.0,-0.1,24340.0,24520.0,-0.8360522022838546,23.822258499158004,122.1281,4.61,5.33,,11,4
2023-11-13,24383.0,24383.0,0.28,24315.0,24335.0,0.19724676392027796,32.439173848924135,122.4264,4.63,5.33,,11,0
2023-11-14,24355.0,24355.0,-0.11,24383.0,24310.0,0.18510900863841773,26.482069405557038,121.35,4.44,5.33,,11,1
2023-11-15,24290.0,24290.0,-0.27,24355.0,24370.0,-0.3282724661469061,35.85108087632381,121.0749,4.53,5.33,,11,2
2023-11-16,24288.0,24288.0,-0.01,24290.0,24340.0,-0.2136400986031184,41.68572897288373,121.1754,4.45,5.33,,11,3
2023-11-17,24250.0,24250.0,-0.16,24288.0,24315.0,-0.26732469668928616,54.283514993050424,120.8477,4.44,5.33,,11,4
2023-11-20,24170.0,24170.0,-0.33,24250.0,24383.0,-0.8735594471558028,67.72591822929166,120.2533,4.42,5.33,,11,0
2023-11-21,24130.0,24130.0,-0.17,24170.0,24355.0,-0.9238349414904534,72.22741861648261,120.2241,4.41,5.33,,11,1
2023-11-22,24205.0,24205.0,0.31,24130.0,24290.0,-0.3499382461918499,62.648224236610154,120.6802,4.42,5.33,,11,2
2023-11-23,24240.0,24240.0,0.14,24205.0,24288.0,-0.19762845849802257,49.799598391960465,120.6802,4.42,5.33,,11,3
2023-11-24,24260.0,24260.0,0.08,24240.0,24250.0,0.04123711340207059,52.48809388804809,120.2105,4.47,5.33,,11,4
2023-11-27,24230.0,24230.0,-0.12,24260.0,24170.0,0.24824162184526877,50.44799302252322,120.173,4.39,5.33,,11,0
2023-11-28,24230.0,24230.0,0.0,24230.0,24130.0,0.4144218814753353,19.874606914365668,119.5904,4.34,5.33,,11,1
2023-11-29,24260.0,24260.0,0.12,24230.0,24205.0,0.22722577979756853,15.165750888121288,119.8159,4.27,5.33,,11,2
2023-11-30,24250.0,24250.0,-0.04,24260.0,24240.0,0.04125412541253759,15.165750888121288,120.2434,4.37,5.33,,11,3
2023-12-01,24290.0,24290.0,0.16,24250.0,24260.0,0.12366034624897715,24.899799195988543,119.9424,4.22,5.33,,12,4
2023-12-04,24250.0,24250.0,-0.16,24290.0,24230.0,0.08254230293025522,21.908902300219232,120.4727,4.28,5.33,,12,0
2023-12-05,24266.0,24266.0,0.07,24250.0,24230.0,0.1485761452744594,16.46815108020785,120.7913,4.18,5.33,,12,1
2023-12-06,24274.0,24274.0,0.03,24266.0,24260.0,0.05770816158285896,16.970562748493354,120.5334,4.12,5.33,,12,2
2023-12-07,24275.0,24275.0,0.0,24274.0,24250.0,0.10309278350515427,14.594519519345276,120.6013,4.14,5.33,,12,3
2023-12-08,24220.0,24220.0,-0.23,24275.0,24290.0,-0.2881844380403509,22.978250586164087,120.7607,4.23,5.33,,12,4
2023-12-11,24250.0,24250.0,0.12,24220.0,24250.0,0.0,22.978250586164087,120.9279,4.23,5.33,,12,0
2023-12-12,24260.0,24260.0,0.04,24250.0,24266.0,-0.02472595400972999,22.543291685123343,120.6817,4.2,5.33,,12,1
2023-12-13,24279.0,24279.0,0.08,24260.0,24274.0,0.020598170882424327,23.63683565963414,121.1571,4.04,5.33,,12,2
2023-12-14,24245.0,24245.0,-0.14,24279.0,24275.0,-0.12358393408856694,21.580083410416805,119.5683,3.92,5.33,,12,3
2023-12-15,24260.0,24260.0,0.06,24245.0,24220.0,0.16515276630884035,13.026895255606915,119.7382,3.91,5.33,,12,4
2023-12-18,24350.0,24350.0,0.37,24260.0,24250.0,0.4123711340206171,41.58966217704313,119.9102,3.95,5.33,,12,0
2023-12-19,24350.0,24350.0,0.0,24350.0,24260.0,0.37098103874690924,50.03698632012712,119.4632,3.93,5.33,,12,1
2023-12-20,24335.0,24335.0,-0.06,24350.0,24279.0,0.23065200378928896,51.30789412946698,119.5435,3.86,5.33,,12,2
2023-12-21,24320.0,24320.0,-0.06,24335.0,24245.0,0.309342132398438,37.34969879397412,119.3168,3.89,5.33,,12,3
2023-12-22,24235.0,24235.0,-0.35,24320.0,24260.0,-0.10305028854080689,48.036444497907965,119.0625,3.9,5.33,,12,4
2023-12-25,24230.0,24230.0,-0.02,24235.0,24350.0,-0.4928131416837789,57.16205034811638,119.0625,3.9,5.33,,12,0
2023-12-26,24325.0,24325.0,0.39,24230.0,24350.0,-0.10266940451745254,51.889305256484135,118.8875,3.89,5.33,,12,1
2023-12-27,24345.0,24345.0,0.08,24325.0,24335.0,0.041093075816722724,54.24481542046753,118.4729,3.79,5.33,,12,2
2023-12-28,24235.0,24235.0,-0.45,24345.0,24320.0,-0.34950657894736725,56.16938667993974,118.4104,3.84,5.33,,12,3
2023-12-29,24260.0,24260.0,0.1,24235.0,24235.0,0.1031565917062105,52.844110362467,118.4208,3.88,5.33,,12,4
2024-01-01,24260.0,24260.0,0.0,24260.0,24230.0,0.12381345439538283,47.30221982106751,118.4208,3.88,5.33,3.62109273885843,1,0
2024-01-02,24325.0,24325.0,0.27,24260.0,24325.0,0.0,47.30221982106751,119.2686,3.95,5.33,3.62109273885843,1,1
2024-01-03,24370.0,24370.0,0.18,24325.0,24345.0,0.10269049086053528,55.7897840110588,119.6958,3.91,5.33,3.62109273885843,1,2
2024-01-04,24360.0,24360.0,-0.04,24370.0,24235.0,0.5157829585310525,52.91502622129741,119.6208,3.99,5.33,3.62109273885843,1,3
2024-01-05,24370.0,24370.0,0.04,24360.0,24260.0,0.45342126957954587,46.85082710049623,119.388,4.05,5.33,3.62109273885843,1,4
2024-01-08,24330.0,24330.0,-0.16,24370.0,24260.0,0.2885408079142726,21.908902300220156,119.2506,4.01,5.33,3.62109273885843,1,0
2024-01-09,24360.0,24360.0,0.12,24330.0,24325.0,0.14388489208632116,16.431676725173,119.6666,4.02,5.33,3.62109273885843,1,1
2024-01-10,24405.0,24405.0,0.18,24360.0,24370.0,0.1436192039392603,26.925824035683515,119.7614,4.04,5.33,3.62109273885843,1,2
2024-01-11,24475.0,24475.0,0.29,24405.0,24360.0,0.4720853858784846,55.52026656997057,119.8916,3.98,5.33,3.62109273885843,1,3
2024-01-12,24490.0,24490.0,0.06,24475.0,24370.0,0.4924086992203591,69.87488819311693,119.534,3.96,5.33,3.62109273885843,1,4
2024-01-15,24470.0,24470.0,-0.08,24490.0,24330.0,0.5754212905877409,55.33985905295199,119.534,3.96,5.33,3.62109273885843,1,0
2024-01-16,24500.0,24500.0,0.12,24470.0,24360.0,0.5747126436781658,37.181984885164375,120.5759,4.07,5.33,3.62109273885843,1,1
2024-01-17,24530.0,24530.0,0.12,24500.0,24405.0,0.5121901249743877,23.874672772639045,121.0402,4.1,5.33,3.62109273885843,1,2
2024-01-18,24545.0,24545.0,0.06,24530.0,24475.0,0.28600612870275377,30.331501776215962,120.8895,4.14,5.33,3.62109273885843,1,3
2024-01-19,24540.0,24540.0,-0.02,24545.0,24490.0,0.20416496529196415,31.543620591184393,120.6442,4.15,5.33,3.62109273885843,1,4
2024-01-22,24550.0,24550.0,0.04,24540.0,24470.0,0.3269309358397976,19.874606914366687,120.6178,4.11,5.33,3.62109273885843,1,0
2024-01-23,24565.0,24565.0,0.06,24550.0,24500.0,0.26530612244897167,12.942179105567659,121.1001,4.14,5.33,3.62109273885843,1,1
2024-01-24,24600.0,24600.0,0.14,24565.0,24530.0,0.2853648593558855,24.23839928709386,120.4916,4.18,5.33,3.62109273885843,1,2
2024-01-25,24605.0,24605.0,0.02,24600.0,24545.0,0.24444897127724463,29.283100928702755,120.8311,4.14,5.33,3.62109273885843,1,3
2024-01-26,24595.0,24595.0,-0.04,24605.0,24540.0,0.22412387938059997,24.135036772306606,120.6173,4.15,5.33,3.62109273885843,1,4
2024-01-29,24530.0,24530.0,-0.26,24595.0,24550.0,-0.08146639511201759,31.503968004056127,120.8538,4.08,5.33,3.62109273885843,1,0
2024-01-30,24395.0,24395.0,-0.55,24530.0,24565.0,-0.692041522491349,89.23284148787705,120.6025,4.06,5.33,3.62109273885843,1,1
2024-01-31,24415.0,24415.0,0.08,24395.0,24600.0,-0.7520325203252076,98.5900603509329,120.4331,3.99,5.33,3.62109273885843,1,2
2024-02-01,24400.0,24400.0,-0.06,24415.0,24605.0,-0.8331639910587274,90.45717218662428,120.3335,3.87,5.33,3.62109273885843,2,3
2024-02-02,24335.0,24335.0,-0.27,24400.0,24595.0,-1.0571254319983736,71.1512473537927,120.902,4.03,5.33,3.62109273885843,2,4
2024-02-05,24370.0,24370.0,0.14,24335.0,24530.0,-0.6522625356706113,31.34485603732442,121.349,4.17,5.33,3.62109273885843,2,0
2024-02-06,24355.0,24355.0,-0.06,24370.0,24395.0,-0.16396802623488416,32.596012026022336,120.9588,4.09,5.33,3.62109273885843,2,1
2024-02-07,24400.0,24400.0,0.18,24355.0,24415.0,-0.061437640794592685,28.416544476776078,120.9049,4.09,5.33,3.62109273885843,2,2
2024-02-08,24400.0,24400.0,0.0,24400.0,24400.0,0.0,28.416544476776078,121.0798,4.15,5.33,3.62109273885843,2,3
2024-02-09,24400.0,24400.0,0.0,24400.0,24335.0,0.2671049928087088,21.213203435610403,121.039,4.17,5.33,3.62109273885843,2,4
2024-02-12,24400.0,24400.0,0.0,24400.0,24370.0,0.12310217480508978,20.12461179751284,120.9378,4.17,5.33,3.62109273885843,2,0
2024-02-13,24400.0,24400.0,0.0,24400.0,24355.0,0.1847669882981018,0.0,121.5202,4.31,5.33,3.62109273885843,2,1
2024-02-14,24400.0,24400.0,0.0,24400.0,24400.0,0.0,0.0,121.4002,4.27,5.33,3.62109273885843,2,2
2024-02-15,24450.0,24450.0,0.2,24400.0,24400.0,0.2049180327868827,22.360679775011157,121.2121,4.24,5.33,3.62109273885843,2,3
2024-02-16,24510.0,24510.0,0.25,24450.0,24400.0,0.45081967213114194,48.68264577855843,121.1505,4.3,5.33,3.62109273885843,2,4
2024-02-19,24530.0,24530.0,0.08,24510.0,24400.0,0.532786885245895,60.580524923448735,121.1505,4.3,5.33,3.62109273885843,2,0
2024-02-20,24525.0,24525.0,-0.02,24530.0,24400.0,0.5122950819672178,56.30275304104226,121.0199,4.27,5.33,3.62109273885843,2,1
2024-02-21,24525.0,24525.0,0.0,24525.0,24400.0,0.5122950819672178,33.27912258459638,121.0379,4.32,5.33,3.62109273885843,2,2
2024-02-22,24590.0,24590.0,0.27,24525.0,24450.0,0.572597137014319,31.104662030001112,121.102,4.33,5.33,3.62109273885843,2,3
2024-02-23,24630.0,24630.0,0.16,24590.0,24510.0,0.4895960832313362,47.827816174278674,121.0369,4.26,5.33,3.62109273885843,2,4
2024-02-26,24660.0,24660.0,0.12,24630.0,24530.0,0.529963310232362,60.97130472608072,121.0592,4.28,5.33,3.62109273885843,2,0
2024-02-27,24625.0,24625.0,-0.14,24660.0,24525.0,0.4077471967380175,51.64784603447266,120.9647,4.31,5.33,3.62109273885843,2,1
2024-02-28,24620.0,24620.0,-0.02,24625.0,24525.0,0.3873598369011244,25.00000000001186,121.128,4.27,5.33,3.62109273885843,2,2
2024-02-29,24640.0,24640.0,0.08,24620.0,24590.0,0.20333468889792705,15.81138830086065,121.1824,4.25,5.33,3.62109273885843,2,3
2024-03-01,24640.0,24640.0,0.0,24640.0,24630.0,0.04060089321964444,15.65247584251747,121.0111,4.19,5.33,3.62109273885843,3,4
2024-03-04,24676.0,24676.0,0.15,24640.0,24660.0,0.06488240064881357,21.913466179511282,120.872,4.22,5.33,3.62109273885843,3,0
2024-03-05,24690.0,24690.0,0.06,24676.0,24625.0,0.2639593908629445,28.830539363677765,120.8846,4.13,5.33,3.62109273885843,3,1
2024-03-06,24665.0,24665.0,-0.1,24690.0,24620.0,0.18277822908203678,22.117866081531574,120.4649,4.11,5.33,3.62109273885843,3,2
2024-03-07,24680.0,24680.0,0.06,24665.0,24640.0,0.16233766233766378,19.110206696960596,120.1909,4.09,5.33,3.62109273885843,3,3
2024-03-08,24640.0,24640.0,-0.16,24680.0,24640.0,0.0,19.110206696960596,119.975,4.09,5.33,3.62109273885843,3,4
2024-03-11,24635.0,24635.0,-0.02,24640.0,24676.0,-0.16615334738206977,24.13503677230592,120.0394,4.1,5.33,3.62109273885843,3,0
2024-03-12,24645.0,24645.0,0.04,24635.0,24690.0,-0.18226002430133947,18.907670401203816,120.1668,4.16,5.33,3.62109273885843,3,1
2024-03-13,24675.0,24675.0,0.12,24645.0,24665.0,0.04054327995135498,20.916500663365248,119.9642,4.19,5.33,3.62109273885843,3,2
2024-03-14,24690.0,24690.0,0.06,24675.0,24680.0,0.04051863857374993,24.13503677230592,120.241,4.29,5.33,3.62109273885843,3,3
2024-03-15,24710.0,24710.0,0.08,24690.0,24640.0,0.28409090909091717,31.104662030000565,120.4003,4.31,5.33,3.62109273885843,3,4
2024-03-18,24715.0,24715.0,0.02,24710.0,24635.0,0.32474122183885346,28.416544476775478,120.5752,4.34,5.33,3.62109273885843,3,0
2024-03-19,24740.0,24740.0,0.1,24715.0,24645.0,0.385473726922303,24.8495472795896,120.9332,4.3,5.33,3.62109273885843,3,1
2024-03-20,24775.0,24775.0,0.14,24740.0,24675.0,0.4052684903748771,32.67261850541764,120.9289,4.27,5.33,3.62109273885843,3,2
2024-03-21,24785.0,24785.0,0.04,24775.0,24690.0,0.3847711624139327,34.09545424247283,120.8086,4.27,5.33,3.62109273885843,3,3
2024-03-22,24768.0,24768.0,-0.07,24785.0,24710.0,0.2347227842978583,28.640879874762298,121.1842,4.22,5.33,3.62109273885843,3,4
2024-03-25,24740.0,24740.0,-0.11,24768.0,24715.0,0.1011531458628312,20.622802913294137,121.0295,4.25,5.33,3.62109273885843,3,0
2024-03-26,24770.0,24770.0,0.12,24740.0,24740.0,0.12126111560226693,16.77200047700286,121.0742,4.24,5.33,3.62109273885843,3,1
2024-03-27,24785.0,24785.0,0.06,24770.0,24775.0,0.04036326942482571,18.392933425655293,121.0089,4.2,5.33,3.62109273885843,3,2
2024-03-28,24790.0,24790.0,0.02,24785.0,24785.0,0.02017349203147223,19.539703170739045,121.0635,4.2,5.33,3.62109273885843,3,3
2024-03-29,24810.0,24810.0,0.08,24790.0,24768.0,0.16957364341085857,26.076809620821923,121.0191,4.2,5.33,3.62109273885843,3,4
2024-04-01,24795.0,24795.0,-0.06,24810.0,24740.0,0.2223120452708116,14.577379737133512,121.5151,4.33,5.33,3.62109273885843,4,0
2024-04-02,24900.0,24900.0,0.42,24795.0,24770.0,0.5248284214775856,47.88005847950262,121.3035,4.36,5.33,3.62109273885843,4,1
2024-04-03,25000.0,25000.0,0.4,24900.0,24785.0,0.8674601573532392,90.58145505566021,121.0198,4.36,5.33,3.62109273885843,4,2
2024-04-04,24935.0,24935.0,-0.26,25000.0,24790.0,0.584913271480425,86.06683449506315,120.7613,4.31,5.33,3.62109273885843,4,3
2024-04-05,24950.0,24950.0,0.06,24935.0,24810.0,0.5642885933091479,76.59960835409403,120.9646,4.39,5.33,3.62109273885843,4,4
2024-04-08,24960.0,24960.0,0.04,24950.0,24795.0,0.6654567453115545,36.46916505762904,120.7359,4.42,5.33,3.62109273885843,4,0
2024-04-09,24945.0,24945.0,-0.06,24960.0,24900.0,0.18072289156625398,25.149552679930338,120.7048,4.36,5.33,3.62109273885843,4,1
2024-04-10,24935.0,24935.0,-0.04,24945.0,25000.0,-0.26000000000000467,10.60660171782608,121.5727,4.55,5.33,3.62109273885843,4,2
2024-04-11,24980.0,24980.0,0.18,24935.0,24935.0,0.18046921997192378,17.102631376504352,121.6081,4.56,5.33,3.62109273885843,4,3
2024-04-12,25015.0,25015.0,0.14,24980.0,24950.0,0.2605210420841608,31.74114049621707,122.2885,4.5,5.33,3.62109273885843,4,4
2024-04-15,25180.0,25180.0,0.66,25015.0,24960.0,0.8814102564102644,99.58664569107944,122.425,4.63,5.33,3.62109273885843,4,0
2024-04-16,25280.0,25280.0,0.4,25180.0,24945.0,1.3429544998997844,145.9708875084364,123.1234,4.67,5.33,3.62109273885843,4,1
2024-04-17,25400.0,25400.0,0.47,25280.0,24935.0,1.8648486063765901,176.93219040073117,123.0207,4.59,5.33,3.62109273885843,4,2
2024-04-18,25400.0,25400.0,0.0,25400.0,24980.0,1.6813450760608584,162.71140095273162,123.0017,4.64,5.33,3.62109273885843,4,3
2024-04-19,25440.0,25440.0,0.16,25400.0,25015.0,1.6989806116330275,107.70329614269282,123.1075,4.62,5.33,3.62109273885843,4,4
2024-04-22,25455.0,25455.0,0.06,25440.0,25180.0,1.0921366163621826,68.7386354243419,123.0609,4.62,5.33,3.62109273885843,4,0
2024-04-23,25440.0,25440.0,-0.06,25455.0,25280.0,0.6329113924050667,25.396850198412192,122.7227,4.61,5.33,3.62109273885843,4,1
2024-04-24,25405.0,25405.0,-0.14,25440.0,25400.0,0.019685039370087587,24.13503677230655,122.89,4.65,5.33,3.62109273885843,4,2
2024-04-25,25350.0,25350.0,-0.22,25405.0,25400.0,-0.19685039370078705,42.21966366517608,122.8384,4.7,5.33,3.62109273885843,4,3
2024-04-26,25330.0,25330.0,-0.08,25350.0,25440.0,-0.432389937106914,54.70374758643679,122.9471,4.67,5.33,3.62109273885843,4,4
2024-04-29,25330.0,25330.0,0.0,25330.0,25455.0,-0.4910626595953649,49.29503017547093,122.5449,4.63,5.33,3.62109273885843,4,0
2024-04-30,25330.0,25330.0,0.0,25330.0,25440.0,-0.432389937106914,32.4807635378325,122.9853,4.69,5.33,3.62109273885843,4,1
2024-05-01,25330.0,25330.0,0.0,25330.0,25405.0,-0.29521747687463185,8.944271910032105,123.0168,4.63,5.33,3.62109273885843,5,2
2024-05-02,25390.0,25390.0,0.24,25330.0,25350.0,0.15779092702170594,26.83281573000846,122.4384,4.58,5.33,3.62109273885843,5,3
2024-05-03,25400.0,25400.0,0.04,25390.0,25330.0,0.2763521515988909,35.77708764000487,122.1375,4.5,5.33,3.62109273885843,5,4
2024-05-06,25370.0,25370.0,-0.12,25400.0,25330.0,0.15791551519936942,32.86335345031893,121.8913,4.49,5.33,3.62109273885843,5,0
2024-05-07,25400.0,25400.0,0.12,25370.0,25330.0,0.2763521515988909,29.495762407515244,122.093,4.47,5.33,3.62109273885843,5,1
2024-05-08,25425.0,25425.0,0.1,25400.0,25330.0,0.3750493485985107,19.874606914366616,122.1926,4.48,5.33,3.62109273885843,5,2
2024-05-09,25440.0,25440.0,0.06,25425.0,25390.0,0.1969279243796862,26.83281573000846,122.1634,4.45,5.33,3.62109273885843,5,3
2024-05-10,25450.0,25450.0,0.04,25440.0,25400.0,0.19685039370078705,32.326459750498344,122.014,4.5,5.33,3.62109273885843,5,4
2024-05-13,25453.0,25453.0,0.01,25450.0,25370.0,0.3271580607016267,21.73246419531384,122.0261,4.48,5.33,3.62109273885843,5,0
2024-05-14,25450.0,25450.0,-0.01,25453.0,25400.0,0.19685039370078705,11.502173707635281,121.9256,4.45,5.33,3.62109273885843,5,1
2024-05-15,25445.0,25445.0,-0.02,25450.0,25425.0,0.07866273352998832,5.1283525620440376,121.3543,4.36,5.33,3.62109273885843,5,2
2024-05-16,25431.0,25431.0,-0.06,25445.0,25440.0,-0.03537735849056256,8.757853618360135,121.2236,4.38,5.33,3.62109273885843,5,3
2024-05-17,25448.0,25448.0,0.07,25431.0,25450.0,-0.007858546168959535,8.561541917237898,121.2354,4.42,5.33,3.62109273885843,5,4
2024-05-20,25452.0,25452.0,0.02,25448.0,25453.0,-0.003928809963460456,8.348652585934062,121.2289,4.44,5.33,3.62109273885843,5,0
2024-05-21,25461.0,25461.0,0.04,25452.0,25450.0,0.04322200392927744,10.968135666585201,121.3793,4.41,5.33,3.62109273885843,5,1
2024-05-22,25464.0,25464.0,0.01,25461.0,25445.0,0.07467085871486479,13.026895255609235,121.5462,4.43,5.33,3.62109273885843,5,2
